index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 10, 0.0307409, 2774848, 0.40022
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 20, 0.0441985, 5235029, 0.88805
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 30, 0.0608717, 7645880, 0.94228
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 40, 0.0774386, 10027798, 0.96193
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 50, 0.0974829, 12391653, 0.97187
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 60, 0.118774, 14748795, 0.97806
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 70, 0.150128, 17100229, 0.98209
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 80, 0.178621, 19440805, 0.98485
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 90, 0.208016, 21768075, 0.98671
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 100, 0.234213, 24088228, 0.98811
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 110, 0.297136, 26409924, 0.98942
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 120, 0.336384, 28715298, 0.99052
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 130, 0.382586, 31013210, 0.9915
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 140, 0.431359, 33329585, 0.99184
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 150, 0.484147, 35634137, 0.9926
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 160, 0.541371, 37928740, 0.99307
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 170, 0.586232, 40233103, 0.9935
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 180, 0.681349, 42524160, 0.9937
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 190, 0.673688, 44810191, 0.99421
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 200, 0.787459, 47094742, 0.99461
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 210, 0.816045, 49376725, 0.99478
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 220, 0.91719, 51654271, 0.99511
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 230, 0.964832, 53928023, 0.99534
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 240, 1.06888, 56205761, 0.99545
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 250, 1.07371, 58466623, 0.9957
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 260, 1.18879, 60738186, 0.99599
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 270, 1.38665, 63008115, 0.99614
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 280, 1.34888, 65269341, 0.99639
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 290, 1.55208, 67532089, 0.99643
vamana, 1, 32, 1.2, 128, 8.43606, 14400000, 10000, 300, 1.50714, 69792757, 0.99653
