index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 10, 0.0257862, 1510267, 0.13195
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 20, 0.0331405, 2983459, 0.58575
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 30, 0.0476154, 4390730, 0.75344
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 40, 0.0632022, 5781381, 0.82299
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 50, 0.0800234, 7155123, 0.86136
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 60, 0.0992227, 8516269, 0.8871
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 70, 0.121883, 9879348, 0.90385
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 80, 0.146725, 11219274, 0.91756
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 90, 0.168079, 12559233, 0.92806
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 100, 0.192215, 13892771, 0.93651
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 110, 0.221289, 15224397, 0.94265
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 120, 0.252163, 16542872, 0.94823
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 130, 0.289606, 17861752, 0.9524
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 140, 0.343143, 19178054, 0.95648
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 150, 0.392501, 20490250, 0.95995
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 160, 0.431814, 21801448, 0.96301
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 170, 0.478744, 23102890, 0.96488
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 180, 0.506004, 24398392, 0.96709
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 190, 0.547182, 25698518, 0.96821
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 200, 0.596712, 27005107, 0.97026
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 210, 0.652853, 28293358, 0.97236
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 220, 0.706294, 29597829, 0.97379
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 230, 0.763477, 30891153, 0.97532
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 240, 0.831409, 32172615, 0.97647
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 250, 0.900279, 33475288, 0.97674
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 260, 0.969446, 34751051, 0.97839
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 270, 1.03855, 36037865, 0.97907
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 280, 1.11068, 37335587, 0.98034
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 290, 1.18745, 38606552, 0.98042
hcnng, 1, 10, 1000, 5, 20.2798, 12187520, 10000, 300, 1.26972, 39884821, 0.98176
