index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 10, 0.0491474, 4495647, 0.81171
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 20, 0.0724111, 6600924, 0.91208
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 30, 0.0924599, 8581638, 0.94993
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 40, 0.115305, 10503630, 0.96768
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 50, 0.131649, 12347120, 0.97695
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 60, 0.147616, 14119658, 0.98201
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 70, 0.164204, 15834954, 0.98557
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 80, 0.180598, 17509092, 0.98749
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 90, 0.208693, 19133835, 0.98869
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 100, 0.222148, 20713276, 0.9898
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 110, 0.228008, 22267321, 0.99049
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 120, 0.239161, 23778482, 0.99102
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 130, 0.255135, 25266889, 0.99153
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 140, 0.26799, 26720976, 0.99178
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 150, 0.282586, 28157017, 0.99208
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 160, 0.292252, 29563366, 0.9924
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 170, 0.309304, 30952737, 0.99256
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 180, 0.328142, 32312603, 0.99268
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 190, 0.338418, 33658584, 0.99278
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 200, 0.367066, 34986831, 0.99286
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 210, 0.364185, 36295680, 0.99295
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 220, 0.375753, 37587744, 0.99301
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 230, 0.398047, 38863201, 0.99306
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 240, 0.409985, 40125911, 0.99312
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 250, 0.434119, 41375571, 0.99314
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 260, 0.450026, 42608087, 0.99323
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 270, 0.449355, 43834062, 0.99324
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 280, 0.454932, 45040362, 0.99324
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 290, 0.483516, 46240478, 0.99326
hnsw, 1, 32, 128, 3.94386, 56084680, 10000, 300, 0.487257, 47427383, 0.99328
