index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 10, 0.109225, 1814302, 0.04346
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 20, 0.0727988, 3685884, 0.38035
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 30, 0.103338, 5523214, 0.5872
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 40, 0.129801, 7346053, 0.67948
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 50, 0.161432, 9137692, 0.73627
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 60, 0.193292, 10908185, 0.77382
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 70, 0.224384, 12695970, 0.8032
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 80, 0.249219, 14462989, 0.82563
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 90, 0.281902, 16226745, 0.84279
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 100, 0.317058, 17984702, 0.85813
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 110, 0.354221, 19734564, 0.87016
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 120, 0.394966, 21484252, 0.88059
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 130, 0.440057, 23214358, 0.8889
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 140, 0.481878, 24954128, 0.89695
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 150, 0.5255, 26685672, 0.90324
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 160, 0.578587, 28422493, 0.90891
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 170, 0.635999, 30142562, 0.91504
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 180, 0.689751, 31870585, 0.91914
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 190, 0.757526, 33585591, 0.92342
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 200, 0.804226, 35297921, 0.92711
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 210, 0.876484, 37021954, 0.93085
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 220, 0.921664, 38729615, 0.93378
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 230, 0.980553, 40451885, 0.93635
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 240, 1.08617, 42165237, 0.93902
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 250, 1.13065, 43877581, 0.94173
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 260, 1.20295, 45598702, 0.94408
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 270, 1.28117, 47294393, 0.94612
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 280, 1.36185, 48992580, 0.94792
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 290, 1.45545, 50698685, 0.95
hcnng, 1, 10, 1000, 5, 528.974, 363577720, 10000, 300, 1.52281, 52388040, 0.95149
