index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 10, 0.0346179, 1633007, 0.10448
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 20, 0.0441689, 3249018, 0.53129
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 30, 0.0618952, 4801928, 0.7141
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 40, 0.0798408, 6326970, 0.78988
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 50, 0.09983, 7845160, 0.83235
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 60, 0.127294, 9349933, 0.86152
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 70, 0.149379, 10842323, 0.8825
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 80, 0.174543, 12329393, 0.89889
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 90, 0.203513, 13824035, 0.91189
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 100, 0.230457, 15298998, 0.92086
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 110, 0.263205, 16760586, 0.92939
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 120, 0.287852, 18221921, 0.93504
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 130, 0.330913, 19689121, 0.93984
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 140, 0.37482, 21134855, 0.94461
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 150, 0.417048, 22596691, 0.94926
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 160, 0.454955, 24042576, 0.95214
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 170, 0.498652, 25486699, 0.95601
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 180, 0.548132, 26933903, 0.95897
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 190, 0.597696, 28384049, 0.96086
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 200, 0.669809, 29814184, 0.96339
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 210, 0.747686, 31262074, 0.96514
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 220, 0.807516, 32693419, 0.96746
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 230, 0.855483, 34114270, 0.96861
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 240, 0.938577, 35561022, 0.97027
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 250, 1.00738, 36979844, 0.9716
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 260, 1.06548, 38421740, 0.9728
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 270, 1.14659, 39845335, 0.97422
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 280, 1.18748, 41272733, 0.97491
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 290, 1.25908, 42708056, 0.97582
hcnng, 1, 10, 1000, 5, 48.8446, 32597272, 10000, 300, 1.34539, 44127622, 0.97699
