index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 10, 0.0621237, 5086731, 0.7834
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 20, 0.0969216, 7401285, 0.89443
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 30, 0.126641, 9593408, 0.93792
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 40, 0.155757, 11718548, 0.9595
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 50, 0.181653, 13785173, 0.97124
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 60, 0.210072, 15782919, 0.97825
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 70, 0.236578, 17728154, 0.98263
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 80, 0.261009, 19623633, 0.98572
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 90, 0.288731, 21476329, 0.98779
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 100, 0.313585, 23288778, 0.98958
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 110, 0.335755, 25066334, 0.99074
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 120, 0.361753, 26813431, 0.99169
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 130, 0.390437, 28526991, 0.99235
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 140, 0.408314, 30216681, 0.99294
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 150, 0.434102, 31876008, 0.99322
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 160, 0.469586, 33511597, 0.9935
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 170, 0.516919, 35125963, 0.99365
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 180, 0.528914, 36716821, 0.99392
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 190, 0.542361, 38287150, 0.99408
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 200, 0.569185, 39838439, 0.99421
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 210, 0.579796, 41373886, 0.99436
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 220, 0.592103, 42891356, 0.99446
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 230, 0.624286, 44392745, 0.99453
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 240, 0.636333, 45881118, 0.99462
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 250, 0.654188, 47358915, 0.99467
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 260, 0.676069, 48821554, 0.99473
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 270, 0.701107, 50268306, 0.9948
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 280, 0.726387, 51703576, 0.99486
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 290, 0.744712, 53128567, 0.9949
hnsw, 1, 32, 128, 14.0097, 140196400, 10000, 300, 0.753072, 54540598, 0.99492
