index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 10, 0.0965665, 5989676, 0.71363
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 20, 0.14506, 8712490, 0.83897
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 30, 0.189485, 11294219, 0.89424
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 40, 0.236072, 13809487, 0.92549
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 50, 0.278871, 16266501, 0.94439
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 60, 0.320343, 18676540, 0.95701
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 70, 0.361948, 21038600, 0.96568
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 80, 0.402401, 23363788, 0.97189
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 90, 0.444267, 25657707, 0.97655
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 100, 0.485806, 27914725, 0.98033
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 110, 0.52414, 30127245, 0.98333
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 120, 0.562639, 32319572, 0.98575
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 130, 0.602788, 34478895, 0.98754
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 140, 0.63407, 36620169, 0.98882
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 150, 0.683175, 38731082, 0.9898
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 160, 0.72093, 40820902, 0.99054
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 170, 0.742869, 42885636, 0.99139
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 180, 0.913796, 44929095, 0.9921
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 190, 0.874082, 46957983, 0.99273
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 200, 0.881406, 48964411, 0.99326
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 210, 1.02233, 50957603, 0.99372
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 220, 1.03654, 52927459, 0.99422
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 230, 1.05696, 54879533, 0.99449
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 240, 1.12046, 56820601, 0.99474
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 250, 1.10776, 58740567, 0.995
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 260, 1.1222, 60663094, 0.99516
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 270, 1.13162, 62564744, 0.99528
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 280, 1.27116, 64451141, 0.99545
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 290, 1.19629, 66326961, 0.99558
hnsw, 1, 32, 128, 261.738, 1401878048, 10000, 300, 1.22256, 68187053, 0.99569
