index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,16,1,256,241.291,80000000,10000,90,0.268004,11933485,0.91823
vamana,1,16,1,256,241.291,80000000,10000,100,0.306197,13206596,0.92774
vamana,1,16,1,256,241.291,80000000,10000,110,0.338516,14468382,0.93542
vamana,1,16,1,256,241.291,80000000,10000,120,0.380906,15728646,0.94217
vamana,1,16,1,256,241.291,80000000,10000,130,0.427479,16986055,0.94721
vamana,1,16,1,256,241.291,80000000,10000,140,0.472044,18239741,0.95096
vamana,1,16,1,256,241.291,80000000,10000,150,0.519129,19492043,0.95437
vamana,1,16,1,256,241.291,80000000,10000,160,0.575232,20740948,0.95745
vamana,1,16,1,256,241.291,80000000,10000,170,0.629066,21986889,0.96012
vamana,1,16,1,256,241.291,80000000,10000,180,0.687904,23231678,0.96274
vamana,1,16,1,256,241.291,80000000,10000,190,0.747049,24472632,0.96469
vamana,1,16,1,256,241.291,80000000,10000,200,0.807389,25715087,0.96685
vamana,1,16,1,256,241.291,80000000,10000,210,0.863316,26948082,0.96876
vamana,1,16,1,256,241.291,80000000,10000,220,0.940908,28180665,0.97018
vamana,1,16,1,256,241.291,80000000,10000,230,0.991258,29419100,0.97181
vamana,1,16,1,256,241.291,80000000,10000,240,1.06649,30648235,0.97279
vamana,1,16,1,256,241.291,80000000,10000,250,1.15712,31879147,0.97403
vamana,1,16,1,256,241.291,80000000,10000,260,1.24818,33108863,0.9754
vamana,1,16,1,256,241.291,80000000,10000,270,1.3088,34334764,0.97627
vamana,1,16,1,256,241.291,80000000,10000,280,1.37907,35565815,0.97721
vamana,1,16,1,256,241.291,80000000,10000,290,1.47686,36787412,0.97803
vamana,1,16,1,256,241.291,80000000,10000,300,1.60358,38013402,0.97861
vamana,1,16,1.2,64,43.5154,80000000,10000,10,0.029089,1524140,0.06599
vamana,1,16,1.2,64,43.5154,80000000,10000,20,0.0590009,2977049,0.39684
vamana,1,16,1.2,64,43.5154,80000000,10000,30,0.0809281,4387945,0.62138
vamana,1,16,1.2,64,43.5154,80000000,10000,40,0.104204,5774986,0.72484
vamana,1,16,1.2,64,43.5154,80000000,10000,50,0.129198,7149268,0.77971
vamana,1,16,1.2,64,43.5154,80000000,10000,60,0.155205,8513618,0.81601
vamana,1,16,1.2,64,43.5154,80000000,10000,70,0.181295,9868029,0.83992
vamana,1,16,1.2,64,43.5154,80000000,10000,80,0.21154,11219230,0.85908
vamana,1,16,1.2,64,43.5154,80000000,10000,90,0.245125,12558953,0.87159
vamana,1,16,1.2,64,43.5154,80000000,10000,100,0.275535,13897353,0.88374
vamana,1,16,1.2,64,43.5154,80000000,10000,110,0.322101,15233131,0.89277
vamana,1,16,1.2,64,43.5154,80000000,10000,120,0.351074,16560788,0.9002
vamana,1,16,1.2,64,43.5154,80000000,10000,130,0.399895,17888586,0.90647
vamana,1,16,1.2,64,43.5154,80000000,10000,140,0.441939,19210788,0.91223
vamana,1,16,1.2,64,43.5154,80000000,10000,150,0.498169,20531480,0.91712
vamana,1,16,1.2,64,43.5154,80000000,10000,160,0.546099,21842419,0.92165
vamana,1,16,1.2,64,43.5154,80000000,10000,170,0.597506,23157928,0.92566
vamana,1,16,1.2,64,43.5154,80000000,10000,180,0.651787,24468416,0.92894
vamana,1,16,1.2,64,43.5154,80000000,10000,190,0.734177,25776808,0.93219
vamana,1,16,1.2,64,43.5154,80000000,10000,200,0.765641,27085492,0.93472
vamana,1,16,1.2,64,43.5154,80000000,10000,210,0.824012,28386818,0.93761
vamana,1,16,1.2,64,43.5154,80000000,10000,220,0.899206,29692079,0.9397
vamana,1,16,1.2,64,43.5154,80000000,10000,230,0.964753,30995142,0.94197
vamana,1,16,1.2,64,43.5154,80000000,10000,240,1.03569,32295033,0.94388
vamana,1,16,1.2,64,43.5154,80000000,10000,250,1.11606,33593742,0.9454
vamana,1,16,1.2,64,43.5154,80000000,10000,260,1.19956,34896755,0.94695
vamana,1,16,1.2,64,43.5154,80000000,10000,270,1.26219,36192506,0.94873
vamana,1,16,1.2,64,43.5154,80000000,10000,280,1.35428,37475982,0.95083
vamana,1,16,1.2,64,43.5154,80000000,10000,290,1.43234,38778906,0.95206
vamana,1,16,1.2,64,43.5154,80000000,10000,300,1.52765,40071737,0.9531
vamana,1,16,1.2,128,90.692,80000000,10000,10,0.0280138,1538285,0.05361
vamana,1,16,1.2,128,90.692,80000000,10000,20,0.0565759,3015554,0.28743
vamana,1,16,1.2,128,90.692,80000000,10000,30,0.0813831,4460407,0.50157
vamana,1,16,1.2,128,90.692,80000000,10000,40,0.104997,5881108,0.63988
vamana,1,16,1.2,128,90.692,80000000,10000,50,0.130784,7282489,0.72572
vamana,1,16,1.2,128,90.692,80000000,10000,60,0.157196,8673210,0.77321
vamana,1,16,1.2,128,90.692,80000000,10000,70,0.188179,10054271,0.80516
vamana,1,16,1.2,128,90.692,80000000,10000,80,0.218213,11424983,0.83007
vamana,1,16,1.2,128,90.692,80000000,10000,90,0.249482,12792608,0.84948
vamana,1,16,1.2,128,90.692,80000000,10000,100,0.285225,14151425,0.86391
vamana,1,16,1.2,128,90.692,80000000,10000,110,0.321411,15509151,0.87447
vamana,1,16,1.2,128,90.692,80000000,10000,120,0.355422,16860836,0.88462
vamana,1,16,1.2,128,90.692,80000000,10000,130,0.405921,18207377,0.89165
vamana,1,16,1.2,128,90.692,80000000,10000,140,0.454413,19553339,0.89892
vamana,1,16,1.2,128,90.692,80000000,10000,150,0.492768,20893168,0.90541
vamana,1,16,1.2,128,90.692,80000000,10000,160,0.551507,22233058,0.90985
vamana,1,16,1.2,128,90.692,80000000,10000,170,0.602822,23567791,0.91327
vamana,1,16,1.2,128,90.692,80000000,10000,180,0.663629,24902721,0.91759
vamana,1,16,1.2,128,90.692,80000000,10000,190,0.72632,26234017,0.92159
vamana,1,16,1.2,128,90.692,80000000,10000,200,0.774535,27562305,0.92443
vamana,1,16,1.2,128,90.692,80000000,10000,210,0.838963,28888109,0.92712
vamana,1,16,1.2,128,90.692,80000000,10000,220,0.891545,30214175,0.93032
vamana,1,16,1.2,128,90.692,80000000,10000,230,0.967369,31536190,0.93279
vamana,1,16,1.2,128,90.692,80000000,10000,240,1.03966,32862034,0.93491
vamana,1,16,1.2,128,90.692,80000000,10000,250,1.11791,34179990,0.93715
vamana,1,16,1.2,128,90.692,80000000,10000,260,1.19357,35497568,0.93873
vamana,1,16,1.2,128,90.692,80000000,10000,270,1.27478,36817538,0.94063
vamana,1,16,1.2,128,90.692,80000000,10000,280,1.3499,38132508,0.94239
vamana,1,16,1.2,128,90.692,80000000,10000,290,1.4353,39443507,0.94395
vamana,1,16,1.2,128,90.692,80000000,10000,300,1.56196,40756066,0.94535
vamana,1,16,1.2,256,243.375,80000000,10000,10,0.0276914,1542817,0.05091
vamana,1,16,1.2,256,243.375,80000000,10000,20,0.0540794,3028433,0.25951
vamana,1,16,1.2,256,243.375,80000000,10000,30,0.0805947,4482554,0.44821
vamana,1,16,1.2,256,243.375,80000000,10000,40,0.104461,5915660,0.58285
vamana,1,16,1.2,256,243.375,80000000,10000,50,0.13085,7329730,0.6713
vamana,1,16,1.2,256,243.375,80000000,10000,60,0.159097,8733223,0.7329
vamana,1,16,1.2,256,243.375,80000000,10000,70,0.189432,10123985,0.77356
vamana,1,16,1.2,256,243.375,80000000,10000,80,0.220038,11512696,0.8032
vamana,1,16,1.2,256,243.375,80000000,10000,90,0.250251,12887967,0.82542
vamana,1,16,1.2,256,243.375,80000000,10000,100,0.286293,14259175,0.84467
vamana,1,16,1.2,256,243.375,80000000,10000,110,0.325793,15624094,0.85895
vamana,1,16,1.2,256,243.375,80000000,10000,120,0.363387,16984421,0.87009
vamana,1,16,1.2,256,243.375,80000000,10000,130,0.409123,18339822,0.87976
