index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg,1,32,128,185.689,144000000,1000,190,0.4087,3696247,0.8186
nsg,1,32,128,185.689,144000000,1000,200,0.451544,3889615,0.8249
nsg,1,32,128,185.689,144000000,1000,210,0.469325,4081004,0.8296
nsg,1,32,128,185.689,144000000,1000,220,0.474206,4270920,0.834
nsg,1,32,128,185.689,144000000,1000,230,0.484413,4456523,0.8372
nsg,1,32,128,185.689,144000000,1000,240,0.522246,4644951,0.8427
nsg,1,32,128,185.689,144000000,1000,250,0.53947,4832784,0.8459
nsg,1,32,128,185.689,144000000,1000,260,0.557366,5022558,0.8503
nsg,1,32,128,185.689,144000000,1000,270,0.542146,5202670,0.8536
nsg,1,32,128,185.689,144000000,1000,280,0.603643,5390317,0.857
nsg,1,32,128,185.689,144000000,1000,290,0.630925,5580461,0.8608
nsg,1,32,128,185.689,144000000,1000,300,0.6284,5768049,0.8635
nsg,1,32,256,348.851,144000000,1000,10,0.0311736,218522,0.1065
nsg,1,32,256,348.851,144000000,1000,20,0.0715406,443443,0.3546
nsg,1,32,256,348.851,144000000,1000,30,0.100668,663679,0.4975
nsg,1,32,256,348.851,144000000,1000,40,0.124294,878495,0.5785
nsg,1,32,256,348.851,144000000,1000,50,0.148417,1093126,0.635
nsg,1,32,256,348.851,144000000,1000,60,0.176664,1306285,0.6729
nsg,1,32,256,348.851,144000000,1000,70,0.203355,1518119,0.7058
nsg,1,32,256,348.851,144000000,1000,80,0.231061,1729089,0.7296
nsg,1,32,256,348.851,144000000,1000,90,0.256332,1942014,0.7529
nsg,1,32,256,348.851,144000000,1000,100,0.263238,2150782,0.7713
nsg,1,32,256,348.851,144000000,1000,110,0.275462,2362564,0.7854
nsg,1,32,256,348.851,144000000,1000,120,0.285916,2573456,0.8015
nsg,1,32,256,348.851,144000000,1000,130,0.329411,2782892,0.8112
nsg,1,32,256,348.851,144000000,1000,140,0.335565,2991170,0.8209
nsg,1,32,256,348.851,144000000,1000,150,0.384539,3199959,0.8295
nsg,1,32,256,348.851,144000000,1000,160,0.392093,3411120,0.8379
nsg,1,32,256,348.851,144000000,1000,170,0.401508,3617933,0.8453
nsg,1,32,256,348.851,144000000,1000,180,0.434124,3827890,0.8512
nsg,1,32,256,348.851,144000000,1000,190,0.47699,4035884,0.8559
nsg,1,32,256,348.851,144000000,1000,200,0.448789,4245414,0.861
nsg,1,32,256,348.851,144000000,1000,210,0.48698,4449969,0.8659
nsg,1,32,256,348.851,144000000,1000,220,0.524588,4656904,0.8704
nsg,1,32,256,348.851,144000000,1000,230,0.531582,4863826,0.8748
nsg,1,32,256,348.851,144000000,1000,240,0.5925,5071545,0.8776
nsg,1,32,256,348.851,144000000,1000,250,0.581566,5276219,0.8814
nsg,1,32,256,348.851,144000000,1000,260,0.554542,5483415,0.8857
nsg,1,32,256,348.851,144000000,1000,270,0.589989,5688486,0.8871
nsg,1,32,256,348.851,144000000,1000,280,0.627076,5886310,0.8891
nsg,1,32,256,348.851,144000000,1000,290,0.663991,6090556,0.8924
nsg,1,32,256,348.851,144000000,1000,300,0.675219,6293707,0.8945
nsg,1,64,64,141.734,272000000,1000,10,0.0387616,270403,0.1026
nsg,1,64,64,141.734,272000000,1000,20,0.0826058,529191,0.3318
nsg,1,64,64,141.734,272000000,1000,30,0.120012,777160,0.4577
nsg,1,64,64,141.734,272000000,1000,40,0.145054,1016250,0.5289
nsg,1,64,64,141.734,272000000,1000,50,0.171031,1252303,0.5848
nsg,1,64,64,141.734,272000000,1000,60,0.195457,1487939,0.6206
nsg,1,64,64,141.734,272000000,1000,70,0.211382,1722993,0.6521
nsg,1,64,64,141.734,272000000,1000,80,0.248615,1958040,0.6752
nsg,1,64,64,141.734,272000000,1000,90,0.255329,2193368,0.6957
nsg,1,64,64,141.734,272000000,1000,100,0.297019,2426523,0.7128
nsg,1,64,64,141.734,272000000,1000,110,0.300677,2659333,0.7329
nsg,1,64,64,141.734,272000000,1000,120,0.336732,2891464,0.746
nsg,1,64,64,141.734,272000000,1000,130,0.346796,3126520,0.7584
nsg,1,64,64,141.734,272000000,1000,140,0.374348,3362889,0.7691
nsg,1,64,64,141.734,272000000,1000,150,0.394771,3595798,0.7802
nsg,1,64,64,141.734,272000000,1000,160,0.424316,3826619,0.7882
nsg,1,64,64,141.734,272000000,1000,170,0.432326,4057908,0.7957
nsg,1,64,64,141.734,272000000,1000,180,0.46804,4290844,0.8004
nsg,1,64,64,141.734,272000000,1000,190,0.483136,4521971,0.8068
nsg,1,64,64,141.734,272000000,1000,200,0.533791,4758583,0.8144
nsg,1,64,64,141.734,272000000,1000,210,0.564929,4990732,0.8198
nsg,1,64,64,141.734,272000000,1000,220,0.56006,5224589,0.8246
nsg,1,64,64,141.734,272000000,1000,230,0.580581,5457370,0.8294
nsg,1,64,64,141.734,272000000,1000,240,0.627886,5682755,0.8344
nsg,1,64,64,141.734,272000000,1000,250,0.608686,5926714,0.84
nsg,1,64,64,141.734,272000000,1000,260,0.641931,6155913,0.8438
nsg,1,64,64,141.734,272000000,1000,270,0.644076,6380207,0.8466
nsg,1,64,64,141.734,272000000,1000,280,0.684329,6611557,0.8506
nsg,1,64,64,141.734,272000000,1000,290,0.71092,6837418,0.8551
nsg,1,64,64,141.734,272000000,1000,300,0.745276,7081030,0.8581
nsg,1,64,128,235.113,272000000,1000,10,0.0447838,281381,0.13
nsg,1,64,128,235.113,272000000,1000,20,0.0927106,570844,0.3984
nsg,1,64,128,235.113,272000000,1000,30,0.127723,850700,0.5306
nsg,1,64,128,235.113,272000000,1000,40,0.166437,1123798,0.6066
nsg,1,64,128,235.113,272000000,1000,50,0.196708,1395253,0.6553
nsg,1,64,128,235.113,272000000,1000,60,0.23055,1663537,0.6947
nsg,1,64,128,235.113,272000000,1000,70,0.267985,1934421,0.7233
nsg,1,64,128,235.113,272000000,1000,80,0.271469,2202992,0.7496
nsg,1,64,128,235.113,272000000,1000,90,0.31488,2474160,0.7646
nsg,1,64,128,235.113,272000000,1000,100,0.309745,2736532,0.7826
