index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg,1,16,256,127.369,80000000,10000,130,0.424677,16236901,0.94433
nsg,1,16,256,127.369,80000000,10000,140,0.469366,17436337,0.94886
nsg,1,16,256,127.369,80000000,10000,150,0.524796,18635833,0.95235
nsg,1,16,256,127.369,80000000,10000,160,0.577174,19831323,0.95548
nsg,1,16,256,127.369,80000000,10000,170,0.630782,21019757,0.95873
nsg,1,16,256,127.369,80000000,10000,180,0.682092,22214492,0.96104
nsg,1,16,256,127.369,80000000,10000,190,0.746237,23403325,0.9634
nsg,1,16,256,127.369,80000000,10000,200,0.813919,24590614,0.9654
nsg,1,16,256,127.369,80000000,10000,210,0.873625,25772528,0.96729
nsg,1,16,256,127.369,80000000,10000,220,0.940912,26951209,0.96895
nsg,1,16,256,127.369,80000000,10000,230,1.01771,28130247,0.97036
nsg,1,16,256,127.369,80000000,10000,240,1.08947,29309144,0.9717
nsg,1,16,256,127.369,80000000,10000,250,1.21492,30486475,0.97285
nsg,1,16,256,127.369,80000000,10000,260,1.23889,31664404,0.97418
nsg,1,16,256,127.369,80000000,10000,270,1.31725,32844943,0.9753
nsg,1,16,256,127.369,80000000,10000,280,1.4318,34018791,0.97606
nsg,1,16,256,127.369,80000000,10000,290,1.54509,35189582,0.97707
nsg,1,16,256,127.369,80000000,10000,300,1.62069,36357031,0.97779
nsg,1,32,64,32.7177,144000000,10000,10,0.039958,1904782,0.16372
nsg,1,32,64,32.7177,144000000,10000,20,0.0734097,3564491,0.59602
nsg,1,32,64,32.7177,144000000,10000,30,0.102088,5180443,0.74381
nsg,1,32,64,32.7177,144000000,10000,40,0.132208,6787545,0.80746
nsg,1,32,64,32.7177,144000000,10000,50,0.163839,8383817,0.8464
nsg,1,32,64,32.7177,144000000,10000,60,0.191614,9986911,0.87379
nsg,1,32,64,32.7177,144000000,10000,70,0.225517,11579555,0.89318
nsg,1,32,64,32.7177,144000000,10000,80,0.260805,13174806,0.9063
nsg,1,32,64,32.7177,144000000,10000,90,0.29309,14754991,0.91767
nsg,1,32,64,32.7177,144000000,10000,100,0.331875,16341289,0.92595
nsg,1,32,64,32.7177,144000000,10000,110,0.370706,17919503,0.93305
nsg,1,32,64,32.7177,144000000,10000,120,0.418912,19497344,0.93823
nsg,1,32,64,32.7177,144000000,10000,130,0.454939,21067973,0.94319
nsg,1,32,64,32.7177,144000000,10000,140,0.508077,22647446,0.94799
nsg,1,32,64,32.7177,144000000,10000,150,0.558172,24216953,0.95137
nsg,1,32,64,32.7177,144000000,10000,160,0.609787,25797125,0.95446
nsg,1,32,64,32.7177,144000000,10000,170,0.668502,27359743,0.95692
nsg,1,32,64,32.7177,144000000,10000,180,0.720857,28937741,0.9596
nsg,1,32,64,32.7177,144000000,10000,190,0.782729,30510555,0.96161
nsg,1,32,64,32.7177,144000000,10000,200,0.852066,32079781,0.96338
nsg,1,32,64,32.7177,144000000,10000,210,0.91617,33655614,0.96508
nsg,1,32,64,32.7177,144000000,10000,220,0.984268,35219187,0.96666
nsg,1,32,64,32.7177,144000000,10000,230,1.0623,36769335,0.9684
nsg,1,32,64,32.7177,144000000,10000,240,1.13205,38332032,0.96946
nsg,1,32,64,32.7177,144000000,10000,250,1.21008,39893661,0.97081
nsg,1,32,64,32.7177,144000000,10000,260,1.30043,41457809,0.97199
nsg,1,32,64,32.7177,144000000,10000,270,1.38257,43024210,0.97312
nsg,1,32,64,32.7177,144000000,10000,280,1.45052,44585289,0.97426
nsg,1,32,64,32.7177,144000000,10000,290,1.5639,46142895,0.97498
nsg,1,32,64,32.7177,144000000,10000,300,1.69177,47700089,0.9756
nsg,1,32,128,57.8359,144000000,10000,10,0.0396528,2025963,0.16768
nsg,1,32,128,57.8359,144000000,10000,20,0.0750892,3895236,0.63942
nsg,1,32,128,57.8359,144000000,10000,30,0.106814,5722057,0.78925
nsg,1,32,128,57.8359,144000000,10000,40,0.13755,7527519,0.85144
nsg,1,32,128,57.8359,144000000,10000,50,0.173907,9328375,0.88605
nsg,1,32,128,57.8359,144000000,10000,60,0.199054,11127510,0.90766
nsg,1,32,128,57.8359,144000000,10000,70,0.23293,12924545,0.92316
nsg,1,32,128,57.8359,144000000,10000,80,0.275355,14720350,0.93483
nsg,1,32,128,57.8359,144000000,10000,90,0.305682,16507281,0.94401
nsg,1,32,128,57.8359,144000000,10000,100,0.345342,18276788,0.95106
nsg,1,32,128,57.8359,144000000,10000,110,0.386687,20054140,0.95626
nsg,1,32,128,57.8359,144000000,10000,120,0.431577,21820978,0.96027
nsg,1,32,128,57.8359,144000000,10000,130,0.480997,23588209,0.96431
nsg,1,32,128,57.8359,144000000,10000,140,0.537584,25355184,0.9675
nsg,1,32,128,57.8359,144000000,10000,150,0.583711,27120095,0.96989
nsg,1,32,128,57.8359,144000000,10000,160,0.63551,28881675,0.97233
nsg,1,32,128,57.8359,144000000,10000,170,0.691505,30638677,0.97417
nsg,1,32,128,57.8359,144000000,10000,180,0.753225,32408613,0.97587
nsg,1,32,128,57.8359,144000000,10000,190,0.809542,34162654,0.9772
nsg,1,32,128,57.8359,144000000,10000,200,0.87538,35916023,0.97857
nsg,1,32,128,57.8359,144000000,10000,210,0.950134,37674707,0.97987
nsg,1,32,128,57.8359,144000000,10000,220,1.02979,39429341,0.98112
nsg,1,32,128,57.8359,144000000,10000,230,1.10395,41182147,0.9816
nsg,1,32,128,57.8359,144000000,10000,240,1.20174,42928699,0.9829
nsg,1,32,128,57.8359,144000000,10000,250,1.28896,44689627,0.98355
nsg,1,32,128,57.8359,144000000,10000,260,1.373,46431133,0.98429
nsg,1,32,128,57.8359,144000000,10000,270,1.46113,48180576,0.98506
nsg,1,32,128,57.8359,144000000,10000,280,1.5607,49909450,0.98581
nsg,1,32,128,57.8359,144000000,10000,290,1.6557,51662622,0.9862
nsg,1,32,128,57.8359,144000000,10000,300,1.73536,53399073,0.98682
nsg,1,32,256,141.692,144000000,10000,10,0.0432375,2170834,0.19267
nsg,1,32,256,141.692,144000000,10000,20,0.083857,4182190,0.67908
nsg,1,32,256,141.692,144000000,10000,30,0.117824,6149404,0.82011
nsg,1,32,256,141.692,144000000,10000,40,0.150666,8112493,0.87572
nsg,1,32,256,141.692,144000000,10000,50,0.185064,10057752,0.90723
nsg,1,32,256,141.692,144000000,10000,60,0.215966,11992138,0.92665
nsg,1,32,256,141.692,144000000,10000,70,0.251505,13935206,0.93963
nsg,1,32,256,141.692,144000000,10000,80,0.290957,15863117,0.94939
nsg,1,32,256,141.692,144000000,10000,90,0.325594,17789017,0.95697
nsg,1,32,256,141.692,144000000,10000,100,0.369215,19715063,0.96269
nsg,1,32,256,141.692,144000000,10000,110,0.410717,21622366,0.96709
nsg,1,32,256,141.692,144000000,10000,120,0.448224,23536405,0.97027
nsg,1,32,256,141.692,144000000,10000,130,0.499406,25445198,0.97348
nsg,1,32,256,141.692,144000000,10000,140,0.547114,27345340,0.97607
nsg,1,32,256,141.692,144000000,10000,150,0.606088,29258732,0.97825
nsg,1,32,256,141.692,144000000,10000,160,0.661672,31161149,0.98
nsg,1,32,256,141.692,144000000,10000,170,0.712927,33065481,0.98163
nsg,1,32,256,141.692,144000000,10000,180,0.770036,34961517,0.98305
nsg,1,32,256,141.692,144000000,10000,190,0.836751,36851425,0.98416
nsg,1,32,256,141.692,144000000,10000,200,0.894794,38744747,0.98494
nsg,1,32,256,141.692,144000000,10000,210,0.961439,40637355,0.98577
nsg,1,32,256,141.692,144000000,10000,220,1.02582,42528637,0.98677
nsg,1,32,256,141.692,144000000,10000,230,1.11234,44437624,0.98741
nsg,1,32,256,141.692,144000000,10000,240,1.16897,46315676,0.98802
nsg,1,32,256,141.692,144000000,10000,250,1.28347,48199080,0.98854
nsg,1,32,256,141.692,144000000,10000,260,1.38414,50077203,0.98905
nsg,1,32,256,141.692,144000000,10000,270,1.43208,51968148,0.98959
nsg,1,32,256,141.692,144000000,10000,280,1.51587,53850669,0.98993
nsg,1,32,256,141.692,144000000,10000,290,1.60241,55712225,0.99018
nsg,1,32,256,141.692,144000000,10000,300,1.72762,57591123,0.99063
nsg,1,64,64,61.0291,272000000,10000,10,0.243696,2378821,0.19816
nsg,1,64,64,61.0291,272000000,10000,20,0.159449,4372682,0.63989
nsg,1,64,64,61.0291,272000000,10000,30,0.122037,6329623,0.76935
nsg,1,64,64,61.0291,272000000,10000,40,0.153988,8280455,0.82858
nsg,1,64,64,61.0291,272000000,10000,50,0.180639,10230698,0.86255
nsg,1,64,64,61.0291,272000000,10000,60,0.215738,12186055,0.88599
nsg,1,64,64,61.0291,272000000,10000,70,0.253247,14149010,0.90302
nsg,1,64,64,61.0291,272000000,10000,80,0.287607,16118118,0.91453
nsg,1,64,64,61.0291,272000000,10000,90,0.32614,18082942,0.92369
nsg,1,64,64,61.0291,272000000,10000,100,0.366648,20059126,0.93221
nsg,1,64,64,61.0291,272000000,10000,110,0.40725,22029978,0.93788
nsg,1,64,64,61.0291,272000000,10000,120,0.444612,24001229,0.94331
nsg,1,64,64,61.0291,272000000,10000,130,0.496366,25995968,0.94827
nsg,1,64,64,61.0291,272000000,10000,140,0.543976,27957101,0.95155
nsg,1,64,64,61.0291,272000000,10000,150,0.599145,29960597,0.95427
nsg,1,64,64,61.0291,272000000,10000,160,0.6562,31944330,0.95754
nsg,1,64,64,61.0291,272000000,10000,170,0.714504,33911608,0.95935
nsg,1,64,64,61.0291,272000000,10000,180,0.765699,35896877,0.96219
nsg,1,64,64,61.0291,272000000,10000,190,0.828707,37877541,0.96392
nsg,1,64,64,61.0291,272000000,10000,200,0.90138,39874535,0.96568
nsg,1,64,64,61.0291,272000000,10000,210,0.964617,41845477,0.96761
nsg,1,64,64,61.0291,272000000,10000,220,1.04559,43807933,0.96892
nsg,1,64,64,61.0291,272000000,10000,230,1.11468,45810549,0.97
nsg,1,64,64,61.0291,272000000,10000,240,1.18992,47763489,0.97169
nsg,1,64,64,61.0291,272000000,10000,250,1.25708,49752935,0.97238
nsg,1,64,64,61.0291,272000000,10000,260,1.34754,51709224,0.9734
nsg,1,64,64,61.0291,272000000,10000,270,1.44586,53670960,0.97451
nsg,1,64,64,61.0291,272000000,10000,280,1.53522,55669108,0.97522
nsg,1,64,64,61.0291,272000000,10000,290,1.63248,57648108,0.97618
nsg,1,64,64,61.0291,272000000,10000,300,1.72019,59618631,0.97693
nsg,1,64,128,71.7174,272000000,10000,10,0.0511609,2550915,0.21759
nsg,1,64,128,71.7174,272000000,10000,20,0.0943363,4832501,0.69529
nsg,1,64,128,71.7174,272000000,10000,30,0.130689,7088077,0.82125
