index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,5,750,7,246.394,44358088,1000,90,0.144037,1575568,0.6
hcnng,1,5,750,7,246.394,44358088,1000,100,0.158334,1748922,0.6222
hcnng,1,5,750,7,246.394,44358088,1000,110,0.170843,1916548,0.6463
hcnng,1,5,750,7,246.394,44358088,1000,120,0.186757,2089656,0.6635
hcnng,1,5,750,7,246.394,44358088,1000,130,0.199623,2257824,0.684
hcnng,1,5,750,7,246.394,44358088,1000,140,0.212852,2422602,0.6987
hcnng,1,5,750,7,246.394,44358088,1000,150,0.229498,2589660,0.7126
hcnng,1,5,750,7,246.394,44358088,1000,160,0.242041,2756486,0.7281
hcnng,1,5,750,7,246.394,44358088,1000,170,0.253263,2925159,0.7393
hcnng,1,5,750,7,246.394,44358088,1000,180,0.268835,3089751,0.7489
hcnng,1,5,750,7,246.394,44358088,1000,190,0.2836,3253910,0.7593
hcnng,1,5,750,7,246.394,44358088,1000,200,0.296847,3417638,0.767
hcnng,1,5,750,7,246.394,44358088,1000,210,0.310541,3584951,0.7779
hcnng,1,5,750,7,246.394,44358088,1000,220,0.326495,3744578,0.7844
hcnng,1,5,750,7,246.394,44358088,1000,230,0.337506,3911299,0.7911
hcnng,1,5,750,7,246.394,44358088,1000,240,0.350822,4075563,0.796
hcnng,1,5,750,7,246.394,44358088,1000,250,0.365828,4235279,0.8037
hcnng,1,5,750,7,246.394,44358088,1000,260,0.380591,4400967,0.8075
hcnng,1,5,750,7,246.394,44358088,1000,270,0.391202,4567109,0.8123
hcnng,1,5,750,7,246.394,44358088,1000,280,0.404704,4729895,0.8168
hcnng,1,5,750,7,246.394,44358088,1000,290,0.420789,4895066,0.8227
hcnng,1,5,750,7,246.394,44358088,1000,300,0.435223,5047793,0.8271
hcnng,1,5,1000,3,321.08,44202224,1000,10,0.0275661,112747,0.0166
hcnng,1,5,1000,3,321.08,44202224,1000,20,0.0227942,226599,0.1133
hcnng,1,5,1000,3,321.08,44202224,1000,30,0.0309572,339005,0.2234
hcnng,1,5,1000,3,321.08,44202224,1000,40,0.0408358,449838,0.3151
hcnng,1,5,1000,3,321.08,44202224,1000,50,0.049367,560467,0.379
hcnng,1,5,1000,3,321.08,44202224,1000,60,0.0581354,670579,0.4299
hcnng,1,5,1000,3,321.08,44202224,1000,70,0.068436,780353,0.4686
hcnng,1,5,1000,3,321.08,44202224,1000,80,0.0777615,886124,0.5062
hcnng,1,5,1000,3,321.08,44202224,1000,90,0.085818,997185,0.5381
hcnng,1,5,1000,3,321.08,44202224,1000,100,0.0934391,1106088,0.5667
hcnng,1,5,1000,3,321.08,44202224,1000,110,0.103075,1211726,0.5847
hcnng,1,5,1000,3,321.08,44202224,1000,120,0.112538,1320878,0.606
hcnng,1,5,1000,3,321.08,44202224,1000,130,0.119567,1428103,0.6287
hcnng,1,5,1000,3,321.08,44202224,1000,140,0.12924,1536870,0.6449
hcnng,1,5,1000,3,321.08,44202224,1000,150,0.140548,1644978,0.6625
hcnng,1,5,1000,3,321.08,44202224,1000,160,0.150813,1750675,0.6796
hcnng,1,5,1000,3,321.08,44202224,1000,170,0.15916,1856490,0.6916
hcnng,1,5,1000,3,321.08,44202224,1000,180,0.17016,1964207,0.6991
hcnng,1,5,1000,3,321.08,44202224,1000,190,0.178144,2072456,0.7091
hcnng,1,5,1000,3,321.08,44202224,1000,200,0.19154,2179693,0.7215
hcnng,1,5,1000,3,321.08,44202224,1000,210,0.203277,2282178,0.7307
hcnng,1,5,1000,3,321.08,44202224,1000,220,0.213545,2388849,0.7428
hcnng,1,5,1000,3,321.08,44202224,1000,230,0.224119,2496480,0.749
hcnng,1,5,1000,3,321.08,44202224,1000,240,0.235261,2602976,0.7592
hcnng,1,5,1000,3,321.08,44202224,1000,250,0.243375,2707804,0.7634
hcnng,1,5,1000,3,321.08,44202224,1000,260,0.259408,2816013,0.7708
hcnng,1,5,1000,3,321.08,44202224,1000,270,0.271815,2918932,0.7755
hcnng,1,5,1000,3,321.08,44202224,1000,280,0.285804,3027425,0.783
hcnng,1,5,1000,3,321.08,44202224,1000,290,0.294105,3131324,0.7878
hcnng,1,5,1000,3,321.08,44202224,1000,300,0.310672,3237951,0.7945
hcnng,1,5,1000,5,337.356,44104512,1000,10,0.0456154,149775,0.0232
hcnng,1,5,1000,5,337.356,44104512,1000,20,0.0337975,308737,0.1641
hcnng,1,5,1000,5,337.356,44104512,1000,30,0.0489112,458968,0.2818
hcnng,1,5,1000,5,337.356,44104512,1000,40,0.0621709,606603,0.3754
hcnng,1,5,1000,5,337.356,44104512,1000,50,0.0757321,759966,0.4478
hcnng,1,5,1000,5,337.356,44104512,1000,60,0.0880073,908228,0.4885
hcnng,1,5,1000,5,337.356,44104512,1000,70,0.10171,1057286,0.5304
hcnng,1,5,1000,5,337.356,44104512,1000,80,0.113527,1200794,0.5644
hcnng,1,5,1000,5,337.356,44104512,1000,90,0.126604,1347220,0.5975
hcnng,1,5,1000,5,337.356,44104512,1000,100,0.139013,1495212,0.6206
hcnng,1,5,1000,5,337.356,44104512,1000,110,0.152034,1637494,0.643
hcnng,1,5,1000,5,337.356,44104512,1000,120,0.161782,1783287,0.6651
hcnng,1,5,1000,5,337.356,44104512,1000,130,0.173947,1928626,0.6812
hcnng,1,5,1000,5,337.356,44104512,1000,140,0.187644,2070066,0.6965
hcnng,1,5,1000,5,337.356,44104512,1000,150,0.199624,2216995,0.7087
hcnng,1,5,1000,5,337.356,44104512,1000,160,0.214352,2362150,0.7215
hcnng,1,5,1000,5,337.356,44104512,1000,170,0.226829,2501402,0.733
hcnng,1,5,1000,5,337.356,44104512,1000,180,0.239961,2647264,0.7478
hcnng,1,5,1000,5,337.356,44104512,1000,190,0.254383,2789145,0.7578
hcnng,1,5,1000,5,337.356,44104512,1000,200,0.267218,2931937,0.7643
hcnng,1,5,1000,5,337.356,44104512,1000,210,0.277094,3074648,0.7741
hcnng,1,5,1000,5,337.356,44104512,1000,220,0.294421,3219667,0.785
hcnng,1,5,1000,5,337.356,44104512,1000,230,0.308739,3361330,0.7915
hcnng,1,5,1000,5,337.356,44104512,1000,240,0.320137,3500992,0.7995
hcnng,1,5,1000,5,337.356,44104512,1000,250,0.335823,3642368,0.8039
hcnng,1,5,1000,5,337.356,44104512,1000,260,0.348333,3786389,0.8101
hcnng,1,5,1000,5,337.356,44104512,1000,270,0.359424,3923271,0.815
hcnng,1,5,1000,5,337.356,44104512,1000,280,0.375023,4067492,0.8211
hcnng,1,5,1000,5,337.356,44104512,1000,290,0.387473,4208501,0.8245
hcnng,1,5,1000,5,337.356,44104512,1000,300,0.403964,4348616,0.8312
hcnng,1,5,1000,7,328.124,44058408,1000,10,0.049427,179221,0.0303
hcnng,1,5,1000,7,328.124,44058408,1000,20,0.0357947,360909,0.1731
hcnng,1,5,1000,7,328.124,44058408,1000,30,0.0516509,540469,0.2997
hcnng,1,5,1000,7,328.124,44058408,1000,40,0.0666664,716063,0.387
hcnng,1,5,1000,7,328.124,44058408,1000,50,0.0807494,890492,0.4474
hcnng,1,5,1000,7,328.124,44058408,1000,60,0.0956126,1061877,0.493
hcnng,1,5,1000,7,328.124,44058408,1000,70,0.108963,1233871,0.5361
hcnng,1,5,1000,7,328.124,44058408,1000,80,0.122341,1406135,0.5784
hcnng,1,5,1000,7,328.124,44058408,1000,90,0.13414,1579025,0.5994
hcnng,1,5,1000,7,328.124,44058408,1000,100,0.146128,1742477,0.6229
hcnng,1,5,1000,7,328.124,44058408,1000,110,0.15717,1911991,0.6483
hcnng,1,5,1000,7,328.124,44058408,1000,120,0.168713,2078253,0.6653
hcnng,1,5,1000,7,328.124,44058408,1000,130,0.181935,2242835,0.6836
hcnng,1,5,1000,7,328.124,44058408,1000,140,0.199803,2410800,0.6989
hcnng,1,5,1000,7,328.124,44058408,1000,150,0.209987,2578678,0.7167
hcnng,1,5,1000,7,328.124,44058408,1000,160,0.222583,2747178,0.7291
hcnng,1,5,1000,7,328.124,44058408,1000,170,0.236139,2909613,0.7407
hcnng,1,5,1000,7,328.124,44058408,1000,180,0.248633,3079252,0.7494
hcnng,1,5,1000,7,328.124,44058408,1000,190,0.262528,3243716,0.762
hcnng,1,5,1000,7,328.124,44058408,1000,200,0.276537,3400694,0.7706
hcnng,1,5,1000,7,328.124,44058408,1000,210,0.287349,3573120,0.7779
hcnng,1,5,1000,7,328.124,44058408,1000,220,0.30526,3731248,0.7865
hcnng,1,5,1000,7,328.124,44058408,1000,230,0.315566,3898443,0.7956
hcnng,1,5,1000,7,328.124,44058408,1000,240,0.331616,4057020,0.8036
hcnng,1,5,1000,7,328.124,44058408,1000,250,0.346145,4227737,0.8123
