index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw,1,16,256,62.8354,152786776,10000,110,0.361319,19347554,0.98475
hnsw,1,16,256,62.8354,152786776,10000,120,0.38429,20737910,0.9869
hnsw,1,16,256,62.8354,152786776,10000,130,0.413518,22108322,0.98853
hnsw,1,16,256,62.8354,152786776,10000,140,0.43942,23460960,0.98979
hnsw,1,16,256,62.8354,152786776,10000,150,0.461934,24800358,0.99106
hnsw,1,16,256,62.8354,152786776,10000,160,0.497494,26122845,0.992
hnsw,1,16,256,62.8354,152786776,10000,170,0.515882,27426645,0.99274
hnsw,1,16,256,62.8354,152786776,10000,180,0.543277,28718055,0.99327
hnsw,1,16,256,62.8354,152786776,10000,190,0.568026,29999252,0.99383
hnsw,1,16,256,62.8354,152786776,10000,200,0.609429,31266317,0.99427
hnsw,1,16,256,62.8354,152786776,10000,210,0.623165,32520519,0.99468
hnsw,1,16,256,62.8354,152786776,10000,220,0.645026,33765711,0.99495
hnsw,1,16,256,62.8354,152786776,10000,230,0.668968,34996799,0.99532
hnsw,1,16,256,62.8354,152786776,10000,240,0.695398,36221878,0.99553
hnsw,1,16,256,62.8354,152786776,10000,250,0.717789,37431866,0.99579
hnsw,1,16,256,62.8354,152786776,10000,260,0.737401,38633446,0.99599
hnsw,1,16,256,62.8354,152786776,10000,270,0.763426,39827538,0.9962
hnsw,1,16,256,62.8354,152786776,10000,280,0.813571,41012966,0.99636
hnsw,1,16,256,62.8354,152786776,10000,290,0.826681,42187666,0.99653
hnsw,1,16,256,62.8354,152786776,10000,300,0.843576,43356173,0.99664
hnsw,1,32,64,20.2351,280376480,10000,10,0.0717086,4525006,0.70185
hnsw,1,32,64,20.2351,280376480,10000,20,0.108176,6367547,0.82479
hnsw,1,32,64,20.2351,280376480,10000,30,0.142542,8059069,0.87979
hnsw,1,32,64,20.2351,280376480,10000,40,0.174675,9691649,0.91034
hnsw,1,32,64,20.2351,280376480,10000,50,0.20256,11281421,0.92908
hnsw,1,32,64,20.2351,280376480,10000,60,0.237749,12839610,0.94228
hnsw,1,32,64,20.2351,280376480,10000,70,0.262616,14363803,0.95122
hnsw,1,32,64,20.2351,280376480,10000,80,0.295411,15863578,0.95764
hnsw,1,32,64,20.2351,280376480,10000,90,0.317697,17327882,0.96273
hnsw,1,32,64,20.2351,280376480,10000,100,0.345829,18767610,0.96665
hnsw,1,32,64,20.2351,280376480,10000,110,0.372928,20182037,0.96989
hnsw,1,32,64,20.2351,280376480,10000,120,0.402647,21572939,0.97236
hnsw,1,32,64,20.2351,280376480,10000,130,0.428888,22943582,0.97457
