index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,16,1,256,237.26,80000000,10000,110,0.31483,14893582,0.91774
vamana,1,16,1,256,237.26,80000000,10000,120,0.355053,16188644,0.924
vamana,1,16,1,256,237.26,80000000,10000,130,0.405968,17473995,0.92851
vamana,1,16,1,256,237.26,80000000,10000,140,0.432571,18759036,0.93359
vamana,1,16,1,256,237.26,80000000,10000,150,0.483841,20040129,0.93761
vamana,1,16,1,256,237.26,80000000,10000,160,0.521436,21320404,0.94103
vamana,1,16,1,256,237.26,80000000,10000,170,0.575298,22596246,0.94381
vamana,1,16,1,256,237.26,80000000,10000,180,0.635432,23870135,0.94662
vamana,1,16,1,256,237.26,80000000,10000,190,0.691345,25137816,0.94947
vamana,1,16,1,256,237.26,80000000,10000,200,0.746218,26403014,0.95171
vamana,1,16,1,256,237.26,80000000,10000,210,0.809237,27669020,0.95395
vamana,1,16,1,256,237.26,80000000,10000,220,0.880832,28934461,0.95596
vamana,1,16,1,256,237.26,80000000,10000,230,0.959366,30191583,0.95768
vamana,1,16,1,256,237.26,80000000,10000,240,1.04844,31446737,0.95918
vamana,1,16,1,256,237.26,80000000,10000,250,1.14525,32701857,0.96051
vamana,1,16,1,256,237.26,80000000,10000,260,1.24679,33954914,0.96204
vamana,1,16,1,256,237.26,80000000,10000,270,1.33144,35207673,0.96342
vamana,1,16,1,256,237.26,80000000,10000,280,1.37003,36466347,0.96468
vamana,1,16,1,256,237.26,80000000,10000,290,1.4726,37713966,0.96605
vamana,1,16,1,256,237.26,80000000,10000,300,1.59366,38963268,0.96675
vamana,1,16,1.2,64,41.0579,80000000,10000,10,0.0267157,1536870,0.07347
vamana,1,16,1.2,64,41.0579,80000000,10000,20,0.0508252,3001987,0.471
vamana,1,16,1.2,64,41.0579,80000000,10000,30,0.0729889,4420218,0.65234
vamana,1,16,1.2,64,41.0579,80000000,10000,40,0.094948,5810477,0.72967
vamana,1,16,1.2,64,41.0579,80000000,10000,50,0.119113,7181289,0.77351
vamana,1,16,1.2,64,41.0579,80000000,10000,60,0.142422,8538293,0.80303
vamana,1,16,1.2,64,41.0579,80000000,10000,70,0.167205,9885543,0.82392
vamana,1,16,1.2,64,41.0579,80000000,10000,80,0.195932,11229037,0.83952
vamana,1,16,1.2,64,41.0579,80000000,10000,90,0.226008,12560199,0.85189
vamana,1,16,1.2,64,41.0579,80000000,10000,100,0.257154,13887637,0.86158
vamana,1,16,1.2,64,41.0579,80000000,10000,110,0.290283,15205312,0.87016
vamana,1,16,1.2,64,41.0579,80000000,10000,120,0.32779,16525902,0.87695
vamana,1,16,1.2,64,41.0579,80000000,10000,130,0.37588,17834120,0.88264
vamana,1,16,1.2,64,41.0579,80000000,10000,140,0.419884,19143998,0.88871
vamana,1,16,1.2,64,41.0579,80000000,10000,150,0.464492,20450646,0.89414
vamana,1,16,1.2,64,41.0579,80000000,10000,160,0.51647,21752110,0.89768
vamana,1,16,1.2,64,41.0579,80000000,10000,170,0.559564,23047147,0.90155
vamana,1,16,1.2,64,41.0579,80000000,10000,180,0.627057,24342776,0.90432
vamana,1,16,1.2,64,41.0579,80000000,10000,190,0.681252,25630187,0.90757
vamana,1,16,1.2,64,41.0579,80000000,10000,200,0.726662,26922786,0.91098
vamana,1,16,1.2,64,41.0579,80000000,10000,210,0.808441,28210659,0.9129
vamana,1,16,1.2,64,41.0579,80000000,10000,220,0.91849,29491353,0.91514
vamana,1,16,1.2,64,41.0579,80000000,10000,230,1.92382,30769271,0.91795
vamana,1,16,1.2,64,41.0579,80000000,10000,240,1.32846,32050125,0.91973
vamana,1,16,1.2,64,41.0579,80000000,10000,250,1.43506,33327719,0.92174
vamana,1,16,1.2,64,41.0579,80000000,10000,260,1.20609,34604339,0.92358
vamana,1,16,1.2,64,41.0579,80000000,10000,270,1.3112,35882052,0.92567
vamana,1,16,1.2,64,41.0579,80000000,10000,280,1.38478,37158501,0.92683
vamana,1,16,1.2,64,41.0579,80000000,10000,290,1.47359,38429718,0.9283
vamana,1,16,1.2,64,41.0579,80000000,10000,300,1.5795,39696600,0.93038
vamana,1,16,1.2,128,85.93,80000000,10000,10,0.028109,1543896,0.07452
vamana,1,16,1.2,128,85.93,80000000,10000,20,0.0509498,3019564,0.45525
vamana,1,16,1.2,128,85.93,80000000,10000,30,0.0731672,4449249,0.6406
vamana,1,16,1.2,128,85.93,80000000,10000,40,0.0955304,5849703,0.71779
vamana,1,16,1.2,128,85.93,80000000,10000,50,0.116584,7229241,0.76283
vamana,1,16,1.2,128,85.93,80000000,10000,60,0.142032,8597117,0.79349
vamana,1,16,1.2,128,85.93,80000000,10000,70,0.167876,9959789,0.81511
vamana,1,16,1.2,128,85.93,80000000,10000,80,0.197543,11309269,0.8313
vamana,1,16,1.2,128,85.93,80000000,10000,90,0.227453,12650595,0.8434
vamana,1,16,1.2,128,85.93,80000000,10000,100,0.258217,13989609,0.85503
vamana,1,16,1.2,128,85.93,80000000,10000,110,0.293396,15325603,0.86458
vamana,1,16,1.2,128,85.93,80000000,10000,120,0.330998,16647402,0.87111
vamana,1,16,1.2,128,85.93,80000000,10000,130,0.371586,17976333,0.87774
vamana,1,16,1.2,128,85.93,80000000,10000,140,0.414858,19293183,0.88348
vamana,1,16,1.2,128,85.93,80000000,10000,150,0.465468,20609653,0.88747
vamana,1,16,1.2,128,85.93,80000000,10000,160,0.505439,21919130,0.89141
vamana,1,16,1.2,128,85.93,80000000,10000,170,0.556387,23225246,0.89569
vamana,1,16,1.2,128,85.93,80000000,10000,180,0.609672,24527762,0.89872
vamana,1,16,1.2,128,85.93,80000000,10000,190,0.671426,25830542,0.90208
vamana,1,16,1.2,128,85.93,80000000,10000,200,0.745949,27130407,0.9049
vamana,1,16,1.2,128,85.93,80000000,10000,210,0.798402,28423760,0.90787
vamana,1,16,1.2,128,85.93,80000000,10000,220,0.852977,29722176,0.91013
vamana,1,16,1.2,128,85.93,80000000,10000,230,0.932038,31015231,0.9125
vamana,1,16,1.2,128,85.93,80000000,10000,240,0.997002,32303655,0.91405
vamana,1,16,1.2,128,85.93,80000000,10000,250,1.07979,33592260,0.91656
vamana,1,16,1.2,128,85.93,80000000,10000,260,1.1708,34875708,0.91873
vamana,1,16,1.2,128,85.93,80000000,10000,270,1.23843,36154597,0.91981
vamana,1,16,1.2,128,85.93,80000000,10000,280,1.3164,37439554,0.92158
vamana,1,16,1.2,128,85.93,80000000,10000,290,1.39318,38726907,0.92305
vamana,1,16,1.2,128,85.93,80000000,10000,300,1.47601,40004643,0.92489
vamana,1,16,1.2,256,233.795,80000000,10000,10,0.0272812,1547307,0.07295
vamana,1,16,1.2,256,233.795,80000000,10000,20,0.0504295,3027552,0.44847
vamana,1,16,1.2,256,233.795,80000000,10000,30,0.0730774,4459647,0.63358
vamana,1,16,1.2,256,233.795,80000000,10000,40,0.0920457,5866426,0.70916
vamana,1,16,1.2,256,233.795,80000000,10000,50,0.114186,7253985,0.75878
vamana,1,16,1.2,256,233.795,80000000,10000,60,0.138451,8627843,0.78654
vamana,1,16,1.2,256,233.795,80000000,10000,70,0.163983,9993587,0.80832
vamana,1,16,1.2,256,233.795,80000000,10000,80,0.191797,11347044,0.82434
vamana,1,16,1.2,256,233.795,80000000,10000,90,0.226715,12692686,0.83696
vamana,1,16,1.2,256,233.795,80000000,10000,100,0.253224,14034852,0.84831
vamana,1,16,1.2,256,233.795,80000000,10000,110,0.286418,15375196,0.85741
vamana,1,16,1.2,256,233.795,80000000,10000,120,0.329258,16708879,0.86548
vamana,1,16,1.2,256,233.795,80000000,10000,130,0.369023,18033669,0.87203
vamana,1,16,1.2,256,233.795,80000000,10000,140,0.412236,19362132,0.87681
vamana,1,16,1.2,256,233.795,80000000,10000,150,0.459863,20682245,0.88219
vamana,1,16,1.2,256,233.795,80000000,10000,160,0.50831,21998069,0.88676
vamana,1,16,1.2,256,233.795,80000000,10000,170,0.557066,23308006,0.89022
vamana,1,16,1.2,256,233.795,80000000,10000,180,0.615771,24615474,0.89344
vamana,1,16,1.2,256,233.795,80000000,10000,190,0.672307,25919945,0.8968
vamana,1,16,1.2,256,233.795,80000000,10000,200,0.731317,27229296,0.8992
vamana,1,16,1.2,256,233.795,80000000,10000,210,0.796036,28530272,0.90257
vamana,1,16,1.2,256,233.795,80000000,10000,220,0.848595,29831613,0.90521
vamana,1,16,1.2,256,233.795,80000000,10000,230,0.915354,31128492,0.90768
vamana,1,16,1.2,256,233.795,80000000,10000,240,0.998459,32415576,0.90996
vamana,1,16,1.2,256,233.795,80000000,10000,250,1.09966,33718082,0.91255
vamana,1,16,1.2,256,233.795,80000000,10000,260,1.14623,35005407,0.91365
vamana,1,16,1.2,256,233.795,80000000,10000,270,1.24323,36291120,0.91545
vamana,1,16,1.2,256,233.795,80000000,10000,280,1.32373,37574366,0.91677
vamana,1,16,1.2,256,233.795,80000000,10000,290,1.39594,38861195,0.91898
vamana,1,16,1.2,256,233.795,80000000,10000,300,1.48081,40133089,0.92094
vamana,1,16,1.4,64,41.4222,80000000,10000,10,0.0264923,1542842,0.05962
vamana,1,16,1.4,64,41.4222,80000000,10000,20,0.0479135,3014730,0.38064
vamana,1,16,1.4,64,41.4222,80000000,10000,30,0.06939,4432310,0.56705
vamana,1,16,1.4,64,41.4222,80000000,10000,40,0.0880499,5824131,0.64633
vamana,1,16,1.4,64,41.4222,80000000,10000,50,0.110434,7193711,0.69578
vamana,1,16,1.4,64,41.4222,80000000,10000,60,0.132601,8550160,0.73176
vamana,1,16,1.4,64,41.4222,80000000,10000,70,0.161442,9893831,0.75533
vamana,1,16,1.4,64,41.4222,80000000,10000,80,0.18621,11229395,0.77538
vamana,1,16,1.4,64,41.4222,80000000,10000,90,0.215886,12560890,0.79063
vamana,1,16,1.4,64,41.4222,80000000,10000,100,0.245805,13882846,0.80184
vamana,1,16,1.4,64,41.4222,80000000,10000,110,0.281105,15196087,0.81247
vamana,1,16,1.4,64,41.4222,80000000,10000,120,0.318168,16512837,0.8206
vamana,1,16,1.4,64,41.4222,80000000,10000,130,0.35839,17814507,0.82929
vamana,1,16,1.4,64,41.4222,80000000,10000,140,0.407855,19114054,0.83489
vamana,1,16,1.4,64,41.4222,80000000,10000,150,0.452276,20416247,0.84047
vamana,1,16,1.4,64,41.4222,80000000,10000,160,0.510242,21706841,0.8464
vamana,1,16,1.4,64,41.4222,80000000,10000,170,0.558315,22994985,0.85105
vamana,1,16,1.4,64,41.4222,80000000,10000,180,0.619631,24279940,0.8541
vamana,1,16,1.4,64,41.4222,80000000,10000,190,0.670097,25563227,0.85787
vamana,1,16,1.4,64,41.4222,80000000,10000,200,0.719836,26844968,0.86087
vamana,1,16,1.4,64,41.4222,80000000,10000,210,0.780498,28130376,0.86415
vamana,1,16,1.4,64,41.4222,80000000,10000,220,0.838057,29414533,0.86801
vamana,1,16,1.4,64,41.4222,80000000,10000,230,0.916745,30689916,0.87075
vamana,1,16,1.4,64,41.4222,80000000,10000,240,0.981039,31957870,0.87393
vamana,1,16,1.4,64,41.4222,80000000,10000,250,1.07218,33232473,0.87778
vamana,1,16,1.4,64,41.4222,80000000,10000,260,1.15135,34501796,0.8789
vamana,1,16,1.4,64,41.4222,80000000,10000,270,1.21506,35767030,0.88119
vamana,1,16,1.4,64,41.4222,80000000,10000,280,1.30162,37022055,0.88269
vamana,1,16,1.4,64,41.4222,80000000,10000,290,1.37734,38289437,0.88521
vamana,1,16,1.4,64,41.4222,80000000,10000,300,1.45549,39555927,0.88673
vamana,1,16,1.4,128,84.6076,80000000,10000,10,0.0271536,1545821,0.06061
vamana,1,16,1.4,128,84.6076,80000000,10000,20,0.0481513,3019805,0.36913
vamana,1,16,1.4,128,84.6076,80000000,10000,30,0.0699028,4441396,0.54744
vamana,1,16,1.4,128,84.6076,80000000,10000,40,0.088004,5837111,0.62872
vamana,1,16,1.4,128,84.6076,80000000,10000,50,0.110594,7210985,0.67976
vamana,1,16,1.4,128,84.6076,80000000,10000,60,0.132525,8570983,0.71472
vamana,1,16,1.4,128,84.6076,80000000,10000,70,0.156715,9923316,0.7411
vamana,1,16,1.4,128,84.6076,80000000,10000,80,0.186188,11261509,0.75868
vamana,1,16,1.4,128,84.6076,80000000,10000,90,0.213397,12590591,0.77601
vamana,1,16,1.4,128,84.6076,80000000,10000,100,0.246138,13919153,0.78677
vamana,1,16,1.4,128,84.6076,80000000,10000,110,0.281834,15239603,0.79918
vamana,1,16,1.4,128,84.6076,80000000,10000,120,0.318834,16558598,0.80773
vamana,1,16,1.4,128,84.6076,80000000,10000,130,0.361304,17867750,0.8154
vamana,1,16,1.4,128,84.6076,80000000,10000,140,0.403483,19179292,0.82185
vamana,1,16,1.4,128,84.6076,80000000,10000,150,0.453394,20475711,0.83012
vamana,1,16,1.4,128,84.6076,80000000,10000,160,0.505946,21772234,0.83457
vamana,1,16,1.4,128,84.6076,80000000,10000,170,0.54509,23063566,0.84108
vamana,1,16,1.4,128,84.6076,80000000,10000,180,0.595121,24362505,0.84549
vamana,1,16,1.4,128,84.6076,80000000,10000,190,0.66078,25652897,0.8481
vamana,1,16,1.4,128,84.6076,80000000,10000,200,0.701547,26936795,0.85246
vamana,1,16,1.4,128,84.6076,80000000,10000,210,0.766792,28223642,0.85604
vamana,1,16,1.4,128,84.6076,80000000,10000,220,0.838523,29502661,0.85743
