index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 40, 0.100708, 6264923, 0.74823
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 50, 0.119114, 7808909, 0.80712
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 60, 0.140387, 9343705, 0.84551
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 70, 0.165309, 10874918, 0.872
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 80, 0.195873, 12395701, 0.89206
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 90, 0.224557, 13920147, 0.90456
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 100, 0.246986, 15449042, 0.91582
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 110, 0.278753, 16947734, 0.92471
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 120, 0.308578, 18463241, 0.9327
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 130, 0.345999, 19969410, 0.93919
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 140, 0.43921, 21483800, 0.94359
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 150, 0.474121, 22986838, 0.94827
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 160, 0.517097, 24490409, 0.95187
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 170, 0.569448, 25972034, 0.9556
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 180, 0.609559, 27475315, 0.95836
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 190, 0.71964, 28976527, 0.96128
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 200, 0.754501, 30463277, 0.96326
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 210, 0.795148, 31947006, 0.96595
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 220, 0.827543, 33445715, 0.96717
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 230, 0.917635, 34924277, 0.96947
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 240, 0.910942, 36416375, 0.97066
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 250, 0.977138, 37912626, 0.97255
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 260, 1.04948, 39375760, 0.97325
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 270, 1.12353, 40874650, 0.97466
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 280, 1.1984, 42362300, 0.97589
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 290, 1.27232, 43828087, 0.977
hcnng, 1, 10, 1000, 5, 100.709, 567303768, 10000, 300, 1.52349, 45305137, 0.97776
