index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 10, 0.0403829, 2043480, 0.1611
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 20, 0.0781424, 3918642, 0.63818
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 30, 0.109934, 5738289, 0.78752
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 40, 0.138963, 7550571, 0.84875
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 50, 0.172595, 9346102, 0.8842
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 60, 0.207281, 11142868, 0.90723
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 70, 0.234985, 12936991, 0.92227
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 80, 0.27493, 14718428, 0.9354
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 90, 0.313937, 16503474, 0.9434
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 100, 0.350471, 18296550, 0.95014
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 110, 0.390971, 20067515, 0.95568
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 120, 0.431145, 21844425, 0.9605
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 130, 0.475111, 23614691, 0.96384
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 140, 0.518527, 25386738, 0.96723
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 150, 0.570998, 27152938, 0.96996
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 160, 0.65043, 28914636, 0.97207
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 170, 0.694161, 30672236, 0.97424
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 180, 0.758208, 32444362, 0.97594
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 190, 0.818412, 34202783, 0.97736
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 200, 0.87125, 35954111, 0.97875
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 210, 0.942595, 37706648, 0.97995
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 220, 1.01794, 39469505, 0.98093
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 230, 1.08419, 41213505, 0.98177
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 240, 1.16607, 42957888, 0.98226
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 250, 1.23412, 44717097, 0.98325
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 260, 1.32518, 46467430, 0.98398
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 270, 1.4047, 48205411, 0.98445
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 280, 1.51455, 49955870, 0.98532
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 290, 1.59577, 51697830, 0.98572
nsg, 1, 32, 128, 56.3374, 144000000, 10000, 300, 1.69914, 53432016, 0.98632
