num_queries,num_tree,query_time,recall
30000,100,5.531720528,0.31944
30000,200,5.192206560000001,0.44450666666666666
30000,300,5.147213905,0.5166566666666667
30000,400,4.61279854,0.5650033333333333
30000,500,5.244862226,0.59939
30000,800,5.7637518420000005,0.6650566666666666
30000,1600,10.327993431000001,0.7415566666666666
