index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
cspg,1,10,1000,5,321.305,3907047920,1000,1|10,0.0969914,635181,0.3878
cspg,1,10,1000,5,321.305,3907047920,1000,1|20,0.139073,921296,0.537
cspg,1,10,1000,5,321.305,3907047920,1000,1|30,0.157572,1172933,0.6185
cspg,1,10,1000,5,321.305,3907047920,1000,1|40,0.211372,1416030,0.6823
cspg,1,10,1000,5,321.305,3907047920,1000,1|50,0.245873,1649833,0.7262
cspg,1,10,1000,5,321.305,3907047920,1000,1|60,0.301106,1874457,0.7572
cspg,1,10,1000,5,321.305,3907047920,1000,1|70,0.319263,2102155,0.784
cspg,1,10,1000,5,321.305,3907047920,1000,1|80,0.356103,2324222,0.8048
cspg,1,10,1000,5,321.305,3907047920,1000,1|90,0.383598,2546134,0.8245
cspg,1,10,1000,5,321.305,3907047920,1000,1|100,0.420864,2765461,0.8385
cspg,1,10,1000,5,321.305,3907047920,1000,1|110,0.451457,2982016,0.8516
cspg,1,10,1000,5,321.305,3907047920,1000,1|120,0.474785,3197086,0.8644
cspg,1,10,1000,5,321.305,3907047920,1000,1|130,0.454965,3405790,0.8738
cspg,1,10,1000,5,321.305,3907047920,1000,1|140,0.429625,3618129,0.8856
cspg,1,10,1000,5,321.305,3907047920,1000,1|150,0.483918,3827552,0.8941
cspg,1,10,1000,5,321.305,3907047920,1000,1|160,0.475935,4032012,0.9018
cspg,1,10,1000,5,321.305,3907047920,1000,1|170,0.527378,4239286,0.9074
cspg,1,10,1000,5,321.305,3907047920,1000,1|180,0.567328,4445456,0.9127
cspg,1,10,1000,5,321.305,3907047920,1000,1|190,0.537152,4648563,0.9193
cspg,1,10,1000,5,321.305,3907047920,1000,1|200,0.566493,4848432,0.9244
cspg,1,10,1000,5,321.305,3907047920,1000,1|210,0.58581,5049309,0.9281
cspg,1,10,1000,5,321.305,3907047920,1000,1|220,0.620283,5248925,0.9316
cspg,1,10,1000,5,321.305,3907047920,1000,1|230,0.653901,5444687,0.9359
cspg,1,10,1000,5,321.305,3907047920,1000,1|240,0.699705,5644191,0.9396
cspg,1,10,1000,5,321.305,3907047920,1000,1|250,0.705472,5839293,0.943
cspg,1,10,1000,5,321.305,3907047920,1000,1|260,0.751741,6030583,0.9464
cspg,1,10,1000,5,321.305,3907047920,1000,1|270,0.776393,6224208,0.9494
cspg,1,10,1000,5,321.305,3907047920,1000,1|280,0.84536,6413380,0.9516
cspg,1,10,1000,5,321.305,3907047920,1000,1|290,0.843197,6604820,0.9539
cspg,1,10,1000,5,321.305,3907047920,1000,1|300,0.909382,6793656,0.9564
cspg,2,10,1000,5,863.289,5859766224,1000,1|10,0.10798,645821,0.5448
cspg,2,10,1000,5,863.289,5859766224,1000,1|20,0.13889,935344,0.7164
cspg,2,10,1000,5,863.289,5859766224,1000,1|30,0.160229,1201256,0.8129
cspg,2,10,1000,5,863.289,5859766224,1000,1|40,0.179661,1442917,0.8654
cspg,2,10,1000,5,863.289,5859766224,1000,1|50,0.237684,1674145,0.899
cspg,2,10,1000,5,863.289,5859766224,1000,1|60,0.222932,1901632,0.92
cspg,2,10,1000,5,863.289,5859766224,1000,1|70,0.267922,2129112,0.9355
